type,gene,db_xref,start,end,Length,strand,product
CDS,none,GI:378701814,4174628,4175335,709,1,hypothetical protein
CDS,xerC,GI:378701815,4175332,4176234,904,1,integrase/recombinase
CDS,none,GI:378701816,4176234,4176950,718,1,hypothetical protein
CDS,uvrD,GI:378701817,4177086,4179248,2164,1,DNA helicase II
CDS,corA,GI:378701818,4179720,4180670,952,1,magnesium and cobalt transport protein
CDS,none,GI:378701819,4180719,4181099,382,-1,hypothetical protein
CDS,none,GI:378701820,4181115,4181573,460,-1,hypothetical protein
CDS,none,GI:378701821,4181608,4182492,886,-1,chloramphenicol-sensitive protein RarD
CDS,none,GI:378701822,4182536,4183021,487,-1,hypothetical protein
CDS,pldA,GI:378701823,4183291,4184037,748,1,detergent-resistant phospholipase A
CDS,recQ,GI:378701824,4184103,4185950,1849,1,ATP-dependent DNA helicase
CDS,rhtC,GI:378701825,4186014,4186634,622,1,threonine efflux protein
CDS,rhtB,GI:378701826,4186674,4187294,622,-1,homoserine/homoserine lactone efflux protein
CDS,pldB,GI:378701827,4187405,4188421,1018,1,lysophospholipase L2
CDS,none,GI:378701828,4188437,4189237,802,1,hypothetical protein
CDS,yigM,GI:378701829,4189318,4190217,901,1,hypothetical protein
CDS,metR,GI:378701830,4190105,4191058,955,-1,trans-activator of metE and metH
CDS,metE,GI:378701831,4191307,4193571,2266,1,5- methyltetrahydropteroyltriglutamate/homocysteine S-methyltransferase
CDS,none,GI:378701832,4193915,4195258,1345,1,putative regulatory protein
CDS,ysgA,GI:378701833,4195338,4196150,814,-1,putative hydrolase
CDS,udp,GI:378701834,4196409,4197170,763,1,uridine phosphorylase
CDS,yigN,GI:378701835,4197310,4198740,1432,1,hypothetical protein
CDS,ubiE,GI:378701836,4198836,4199591,757,1,ubiquinone/menaquinone biosynthesis methyltransferase UbiE
CDS,none,GI:378701837,4199601,4200206,607,1,hypothetical protein
CDS,aarF,GI:378701838,4200203,4201843,1642,1,ubiquinone biosynthesis protein
CDS,tatA,GI:378701839,4202049,4202303,256,1,sec-independent protein translocase protein
CDS,tatB,GI:378701840,4202307,4202855,550,1,sec-independent protein translocase protein
CDS,tatC,GI:378701841,4202858,4203637,781,1,sec-independent protein translocase protein
CDS,tatD,GI:378701842,4203667,4204461,796,1,putative deoxyribonuclease
CDS,rfaH,GI:378701843,4204469,4204957,490,-1,transcriptional activator
CDS,none,GI:378701844,4205143,4206621,1480,1,hypothetical protein
CDS,ubiB,GI:378701845,4206707,4207408,703,1,flavin reductase
CDS,none,GI:378701846,4207662,4209485,1825,1,transferase
CDS,fadA,GI:378701847,4209682,4210845,1165,-1,small (beta) subunit of the fatty acid-oxidizing multienzyme complex
CDS,fadB,GI:378701848,4210855,4213044,2191,-1,large (alpha) subunit of the fatty acid-oxidizing multienzyme complex
CDS,pepQ,GI:378701849,4213234,4214565,1333,1,proline dipeptidase
CDS,none,GI:378701850,4214565,4215179,616,1,hypothetical protein
CDS,trkH,GI:378701851,4215218,4216669,1453,1,trk system potassium uptake protein
CDS,hemG,GI:378701852,4216681,4217226,547,1,protoporphyrinogen oxidase
rRNA,none,none,4217614,4219157,1545,1,16S ribosomal RNA
tRNA,none,none,4219215,4219288,75,1,tRNA-Ile
tRNA,none,none,4219403,4219475,74,1,tRNA-Ala
rRNA,none,none,4219674,4222671,2999,1,23S ribosomal RNA
rRNA,none,none,4222740,4222861,123,1,5S ribosomal RNA
CDS,mobB,GI:378701853,4223122,4223637,517,-1,molybdopterin-guanine dinucleotide biosynthesis protein MobB
CDS,mobA,GI:378701854,4223634,4224218,586,-1,molybdopterin-guanine dinucleotide biosynthesis protein MobA
CDS,none,GI:378701855,4224288,4224557,271,1,hypothetical protein
CDS,none,GI:378701856,4224634,4225620,988,1,hypothetical protein
CDS,dsbA,GI:378701857,4225637,4226260,625,1,thiol:disulfide interchange protein
CDS,yihG,GI:378701858,4226273,4227181,910,-1,putative acyltransferase
CDS,polA,GI:378701859,4227569,4230355,2788,1,DNA polymerase I
CDS,none,GI:378701860,4230690,4231289,601,-1,ATP/GTP-binding protein
CDS,none,GI:378701861,4231905,4232420,517,1,hypothetical protein
CDS,hemN,GI:378701862,4232609,4233982,1375,1,oxygen-independent coproporphyrinogen III oxidase
CDS,glnG,GI:378701863,4234295,4235704,1411,-1,"Two-component system, response regulator"
CDS,glnL,GI:378701864,4235713,4236762,1051,-1,Two-component system sensory histidine kinase
CDS,glnA,GI:378701865,4237037,4238446,1411,-1,glutamine synthetase
CDS,typA,GI:378701866,4238822,4240645,1825,1,GTP-binding protein
CDS,none,GI:378701867,4240700,4241434,736,-1,hypothetical protein
CDS,none,GI:378701868,4241419,4242297,880,-1,hypothetical protein
CDS,none,GI:378701869,4242294,4243535,1243,-1,putative coproporphyrinogen III oxidase
CDS,none,GI:378701870,4243537,4244400,865,-1,hypothetical protein
CDS,none,GI:378701871,4244405,4245430,1027,-1,hypothetical protein
CDS,none,GI:378701872,4245443,4246291,850,-1,hypothetical protein
CDS,none,GI:378701873,4246448,4247140,694,-1,hypothetical protein
CDS,none,GI:378701874,4247208,4248629,1423,-1,putative membrane transport protein
CDS,yihP,GI:378701875,4248675,4250057,1384,-1,putative membrane permease
CDS,yihQ,GI:378701876,4250103,4252139,2038,-1,putative glycosyl hydrolase
CDS,none,GI:378701877,4252183,4253034,853,-1,hypothetical protein
CDS,yihS,GI:378701878,4253044,4254285,1243,-1,hypothetical protein
CDS,yihT,GI:378701879,4254301,4255179,880,-1,putative aldolase
CDS,yihU,GI:378701880,4255202,4256098,898,-1,putative oxidoreductase
CDS,yihV,GI:378701881,4256257,4257159,904,1,putative sugar kinase
CDS,yihW,GI:378701882,4257193,4257996,805,1,DeoR family transcriptional regulator
CDS,yihX,GI:378701883,4258187,4258786,601,1,putative haloacid dehalogenase-like hydrolase
CDS,rbn,GI:378701884,4258780,4259652,874,1,ribonuclease BN
CDS,none,GI:378701885,4259649,4260086,439,1,hypothetical protein
CDS,yiiD,GI:378701886,4260083,4261072,991,1,putative acetyltransferase
CDS,none,GI:378701887,4261087,4261515,430,-1,hypothetical protein
CDS,none,GI:378701888,4261530,4261841,313,-1,hypothetical protein
CDS,none,GI:378701889,4261927,4262856,931,-1,putative lipase
CDS,none,GI:378701890,4263074,4263385,313,1,hypothetical protein
CDS,none,GI:378701891,4263386,4263676,292,1,putative DNA-binding protein
CDS,fdhE,GI:378701892,4263723,4264652,931,-1,FdhE protein
CDS,fdoI,GI:378701893,4264649,4265284,637,-1,formate dehydrogenase-O gamma subunit
CDS,fdoH,GI:378701894,4265281,4266183,904,-1,formate dehydrogenase-O beta subunit
CDS,fdhD,GI:378701896,4269441,4270277,838,1,FdhD protein
CDS,none,GI:378701897,4270545,4271576,1033,-1,putative lipoprotein
CDS,yiiG,GI:378701898,4271801,4272859,1060,1,putative lipoprotein
CDS,none,GI:378701899,4273214,4273537,325,-1,hypothetical protein
CDS,none,GI:378701900,4273537,4274196,661,-1,hypothetical protein
CDS,none,GI:378701901,4274279,4274845,568,1,putative DNA-binding protein
CDS,none,GI:378701902,4274934,4275248,316,-1,hypothetical protein
CDS,none,GI:378701903,4275245,4276393,1150,-1,alcohol dehydrogenase
CDS,rhaD,GI:378701904,4276520,4277347,829,-1,rhamnulose-1-phosphate aldolase
CDS,rhaA,GI:378701905,4277490,4278749,1261,-1,L-rhamnose isomerase
CDS,rhaB,GI:378701906,4278746,4280215,1471,-1,rhamnulokinase
CDS,rhaS,GI:378701907,4280503,4281339,838,1,L-rhamnose operon regulatory protein
CDS,rhaR,GI:378701908,4281492,4282340,850,1,L-rhamnose operon transcriptional activator
CDS,rhaT,GI:378701909,4282337,4283371,1036,-1,L rhamnose-proton symporter
CDS,none,GI:378701910,4283990,4284673,685,1,hypothetical protein
CDS,none,GI:378701911,4284831,4286138,1309,-1,putative membrane transport protein
CDS,none,GI:378701912,4286131,4286646,517,-1,"trap dicarboxylate transporter, dctq subunit"
CDS,none,GI:378701913,4286665,4287648,985,-1,"trap dicarboxylate transporter, dctp subunit"
CDS,sodA,GI:378701914,4287977,4288597,622,1,manganese superoxide dismutase
CDS,none,GI:378701915,4288667,4289356,691,1,hypothetical protein
CDS,none,GI:378701916,4289368,4289763,397,1,hypothetical protein
CDS,cpxA,GI:378701917,4289814,4291187,1375,-1,two-component sensor kinase protein
CDS,cpxR,GI:378701918,4291184,4291882,700,-1,two-component response regulatory protein
CDS,cpxP,GI:378701919,4292033,4292533,502,1,extracytoplasmic stress protein for protein-mediated toxicities
CDS,yiiP,GI:378701920,4292681,4293583,904,1,putative transmembrane efflux protein
CDS,pfkA,GI:378701921,4293768,4294730,964,1,6-phosphofructokinase
CDS,sbp,GI:378701922,4294934,4295923,991,1,periplasmic sulfate binding protein
CDS,cdh,GI:378701923,4296024,4296779,757,1,CDP-diglyceride hydrolase
CDS,none,GI:378701924,4297042,4298376,1336,1,putative sugar transport protein
CDS,none,GI:378701925,4298387,4299346,961,1,putative carbohydrate kinase
CDS,none,GI:378701926,4299356,4300396,1042,1,hypothetical protein
CDS,none,GI:378701927,4300459,4301181,724,1,GntR family transcriptional regulator
CDS,none,GI:378701928,4301279,4301443,166,1,hypothetical protein
CDS,none,GI:378701929,4301680,4301946,268,-1,hypothetical protein
CDS,ydeV,GI:378701930,4302044,4303636,1594,-1,putative sugar kinase
CDS,ydeW,GI:378701931,4303724,4304683,961,-1,putative regulatory protein
CDS,none,GI:378701932,4304939,4306474,1537,1,putative ABC transporter ATP-binding protein
CDS,none,GI:378701933,4306468,4307511,1045,1,ABC transporter permease
CDS,ydeZ,GI:378701934,4307508,4308509,1003,1,"putative ABC transporter, membrane component"
CDS,none,GI:378701935,4308538,4309560,1024,1,"putative ABC transport protein, solute-binding component"
CDS,yneB,GI:378701936,4309589,4310464,877,1,putative aldolase
CDS,none,GI:378701937,4310544,4310837,295,1,hypothetical protein
CDS,none,GI:378701938,4310847,4311611,766,1,putative ribulose-phosphate 3-epimerase
CDS,tpiA,GI:378701939,4311703,4312470,769,-1,triosephosphate isomerase
CDS,none,GI:378701940,4312583,4313179,598,-1,hypothetical protein
CDS,yiiR,GI:378701941,4313280,4313708,430,1,hypothetical protein
CDS,fpr,GI:378701942,4313815,4314561,748,-1,ferredoxin--NADP reductase
CDS,glpX,GI:378701943,4314658,4315668,1012,-1,putative glycerol metabolic protein
CDS,glpK,GI:378701944,4315780,4317288,1510,-1,glycerol kinase
CDS,glpF,GI:378701945,4317309,4318154,847,-1,glycerol uptake facilitator protein
CDS,none,GI:378701946,4318553,4318792,241,1,hypothetical protein
CDS,menG,GI:378701947,4319014,4319499,487,-1,menaquinone biosynthesis protein
CDS,menA,GI:378701948,4319592,4320521,931,-1,menaquinone biosynthetic protein
CDS,hslU,GI:378701949,4320588,4321919,1333,-1,heat shock protein
CDS,hslV,GI:378701950,4321929,4322459,532,-1,heat shock protein
CDS,ftsN,GI:378701951,4322551,4323525,976,-1,cell division protein
CDS,cytR,GI:378701952,4323619,4324644,1027,-1,transcriptional repressor
CDS,priA,GI:378701953,4324799,4326997,2200,-1,primosomal protein replication factor
CDS,rpmE,GI:378701954,4327201,4327413,214,1,50S ribosomal protein L31
CDS,none,GI:378701955,4327459,4328121,664,-1,hypothetical protein
CDS,none,GI:378701956,4328322,4330112,1792,-1,putative arylsulfate sulfotransferase
CDS,metJ,GI:378701957,4330569,4330886,319,-1,repressor of the methionine regulon
CDS,metB,GI:378701958,4331151,4332311,1162,1,cystathionine gamma-synthase
CDS,metL,GI:378701959,4332314,4334746,2434,1,bifunctional aspartokinase II/homoserine dehydrogenase IIcan I write
CDS,none,GI:378701960,4335000,4335719,721,-1,inner membrane protein
CDS,none,GI:378701961,4335722,4336720,1000,-1,inner membrane protein
CDS,none,GI:378701962,4336955,4338079,1126,-1,hypothetical protein
CDS,none,GI:378701963,4338215,4339771,1558,1,hypothetical protein
CDS,metF,GI:378701964,4339966,4340856,892,1,"5,10 methylenetetrahydrofolate reductase"
CDS,katG,GI:378701965,4341021,4343201,2182,1,catalase (hydroperoxidase I)
CDS,none,GI:378701966,4343259,4343882,625,-1,hypothetical protein
CDS,gldA,GI:378701967,4344141,4345244,1105,-1,glycerol dehydrogenase
CDS,talC,GI:378701968,4345256,4345918,664,-1,putative transaldolase
CDS,none,GI:378701969,4345929,4348430,2503,-1,phosphoenolpyruvate-protein phosphotransferase
CDS,none,GI:378701970,4348739,4349818,1081,1,"PTS system, protein component IIC (phosphotransferase enzyme ii, c component)"
CDS,none,GI:378701971,4349833,4350153,322,1,"PTS system protein IIB component 1 (phosphotransferase enzyme ii, b component)"
CDS,pflD,GI:378701972,4350252,4352549,2299,1,formate acetyltransferase 2
CDS,none,GI:378701973,4352515,4353393,880,1,pyruvate formate-lyase 2 activating enzyme
CDS,none,GI:378701974,4353395,4353748,355,1,"PTS system, component IIB"
CDS,yijO,GI:378701975,4353735,4354586,853,-1,putative AraC family transcriptional regulator
CDS,yijP,GI:378701976,4354747,4356480,1735,-1,hypothetical protein
CDS,ppc,GI:378701977,4356691,4359342,2653,-1,phosphoenolpyruvate carboxylase
CDS,argE,GI:378701978,4359711,4360862,1153,-1,acetylornithine deacetylase
CDS,argC,GI:378701979,4360951,4361955,1006,1,N-acetyl-gamma-glutamyl-phosphate reductase
CDS,argB,GI:378701980,4361963,4362739,778,1,acetylglutamate kinase
CDS,argH,GI:378701981,4362857,4364233,1378,1,argininosuccinate lyase
CDS,oxyR,GI:378701982,4364518,4365435,919,1,hydrogen peroxide-inducible regulon activator
CDS,udhA,GI:378701983,4365418,4366818,1402,-1,pyridine nucleotide-disulfide oxidoreductase
CDS,yijC,GI:378701984,4367017,4367652,637,1,TetR family transcriptional regulator
CDS,yijD,GI:378701985,4367668,4368027,361,1,hypothetical protein
CDS,trmA,GI:378701986,4368074,4369174,1102,-1,tRNA (uracil-5)-methyltransferase
CDS,btuB,GI:378701987,4369506,4371392,1888,1,vitamin B12 receptor protein
CDS,murI,GI:378701988,4371337,4372188,853,1,glutamate racemase
rRNA,none,none,4372578,4374121,1545,1,16S ribosomal RNA
tRNA,none,none,4374179,4374252,75,1,tRNA-Ile
tRNA,none,none,4374367,4374439,74,1,tRNA-Ala
rRNA,none,none,4374622,4377622,3002,1,23S ribosomal RNA
rRNA,none,none,4377704,4377825,123,1,5S ribosomal RNA
CDS,murB,GI:378701989,4378003,4379031,1030,1,UDP-N-acetylenolpyruvoylglucosamine reductase
CDS,birA,GI:378701990,4379028,4379990,964,1,bifunctional protein: biotin operon repressor and biotin-[acetyl-CoA carboxylase] synthetase
CDS,coaA,GI:378701991,4380025,4380975,952,-1,pantothenate kinase
CDS,none,GI:378701992,4381184,4381357,175,-1,hypothetical protein
tRNA,none,none,4381377,4381449,74,1,tRNA-Thr
tRNA,none,none,4381461,4381542,83,1,tRNA-Tyr
tRNA,none,none,4381662,4381733,73,1,tRNA-Gly
tRNA,none,none,4381743,4381815,74,1,tRNA-Thr
CDS,tuf2,GI:378701993,4381934,4383118,1186,1,elongation factor Tu
CDS,secE,GI:378701994,4383348,4383731,385,1,preprotein translocase subunit SecE
CDS,nusG,GI:378701995,4383733,4384278,547,1,transcription antitermination protein
CDS,rplK,GI:378701996,4384436,4384864,430,1,50S ribosomal protein L11
CDS,rplA,GI:378701997,4384868,4385572,706,1,50S ribosomal protein L1
CDS,rplJ,GI:378701998,4385992,4386489,499,1,50S ribosomal protein L10
CDS,rplL,GI:378701999,4386556,4386921,367,1,50S ribosomal protein L7/L12
CDS,rpoB,GI:378702000,4387239,4391267,4030,1,"DNA-directed RNA polymerase, beta-subunit"
CDS,rpoC,GI:378702001,4391344,4395567,4225,1,"DNA-directed RNA polymerase, beta'-subunit"
CDS,none,GI:378702002,4395609,4395932,325,1,putative inner membrane protein
CDS,none,GI:378702003,4395938,4396282,346,-1,hypothetical protein
CDS,none,GI:378702004,4396681,4397691,1012,1,hypothetical protein
CDS,none,GI:378702005,4398014,4398202,190,1,hypothetical protein
CDS,thiH,GI:378702006,4398353,4399486,1135,-1,thiamine biosynthesis protein
CDS,thiG,GI:378702007,4399483,4400253,772,-1,thiamine biosynthesis protein
CDS,thiS,GI:378702008,4400255,4400455,202,-1,thiamine biosynthesis protein
CDS,thiF,GI:378702009,4400436,4401194,760,-1,thiamine biosynthesis protein
CDS,thiE,GI:378702010,4401187,4401822,637,-1,thiamine-phosphate pyrophosphorylase
CDS,thiC,GI:378702011,4401822,4403717,1897,-1,thiamine biosynthesis protein
CDS,rsD,GI:378702012,4404081,4404569,490,-1,putative regulatory protein
CDS,none,GI:378702013,4404662,4405435,775,1,hypothetical protein
CDS,hemE,GI:378702014,4405476,4406540,1066,1,uroporphyrinogen decarboxylase
CDS,nfi,GI:378702015,4406550,4407221,673,1,putative endonuclease
CDS,none,GI:378702016,4407263,4407853,592,1,hypothetical protein
CDS,hupA,GI:378702017,4408040,4408312,274,1,histone like DNA-binding protein HU-alpha (NS2) (HU-2)
CDS,none,GI:378702018,4408324,4409016,694,1,hypothetical protein
CDS,none,GI:378702019,4409058,4409513,457,-1,hypothetical protein
CDS,hydH,GI:378702020,4409767,4411164,1399,1,two-component system sensor protein
CDS,hydG,GI:378702021,4411170,4412495,1327,1,transcriptional regulator
CDS,purD,GI:378702022,4412492,4413781,1291,-1,phosphoribosylglycineamide synthetase
CDS,purH,GI:378702023,4413793,4415382,1591,-1,phosphoribosylaminoimidazolecarboxamide formyltransferase and IMP cyclohydrolase (bifunctional enzyme)
rRNA,none,none,4416018,4417559,1543,1,16S ribosomal RNA
tRNA,none,none,4417635,4417707,74,1,tRNA-Glu
rRNA,none,none,4417901,4420901,3002,1,23S ribosomal RNA
rRNA,none,none,4421086,4421207,123,1,5S ribosomal RNA
CDS,yjaB,GI:378702024,4421536,4421973,439,-1,putative acetyltransferase
CDS,metA,GI:378702025,4422130,4423059,931,1,homoserine O-succinyltransferase
CDS,aceB,GI:378702026,4423328,4424929,1603,1,malate synthase A
CDS,aceA,GI:378702027,4424961,4426265,1306,1,isocitrate lyase
CDS,aceK,GI:378702028,4426367,4428118,1753,1,isocitrate dehydrogenase kinase/phosphatase
CDS,none,GI:378702029,4428082,4428516,436,-1,hypothetical protein
CDS,iclR,GI:378702030,4428500,4429324,826,-1,acetate operon repressor
CDS,metH,GI:378702031,4429628,4433311,3685,1,B12-dependent homocysteine-N5-methyltetrahydrofolate transmethylase
CDS,yjbB,GI:378702032,4433653,4435209,1558,1,hypothetical protein
CDS,pepE,GI:378702033,4435285,4435974,691,-1,hypothetical protein
CDS,none,GI:378702034,4436046,4436147,103,1,hypothetical protein
CDS,none,GI:378702035,4436182,4436721,541,1,hypothetical protein
CDS,yjbC,GI:378702036,4436768,4437637,871,1,putative pseudouridine synthase
CDS,none,GI:378702037,4437634,4437906,274,-1,hypothetical protein
CDS,none,GI:378702038,4438004,4438945,943,-1,hypothetical protein
CDS,none,GI:378702039,4439207,4439935,730,-1,hypothetical protein
CDS,none,GI:378702040,4440132,4440422,292,-1,hypothetical protein
CDS,none,GI:378702041,4440671,4441126,457,-1,hypothetical protein
CDS,none,GI:378702042,4441123,4441728,607,-1,bacteriophage protein
CDS,none,GI:378702043,4441733,4443478,1747,-1,bacteriophage protein
CDS,none,GI:378702044,4443481,4444113,634,-1,putative bacteriophage protein
CDS,none,GI:378702045,4444106,4445221,1117,-1,putative bacteriophage protein
CDS,none,GI:378702046,4445212,4445571,361,-1,putative bacteriophage protein
CDS,none,GI:378702047,4445735,4447282,1549,-1,membrane protein
