id,gene,gene_function,sub_class,class,source_organism,1st_blast_match,1st_blast_cov,2nd_blast_match,2nd_blast_cov,3rd_blast_match,3rd_blast_cov
MUdru-g1071_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1095_smE,100,MUdru-g1070_oqxB,99.841,MUdru-g1090_smE,99.524
MUdru-g1072_oqxB,oqxB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1082_qacK,100,MUdru-g1078_pmrA,99.397,MUdru-g1091_smE,99.366
MUdru-g1073_phoB,phoB,Drug and biocide ABC efflux regulator,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1082_qacK,100,MUdru-g1088_sepA,99.049,MUdru-g1087_sepA,99.017
MUdru-g1074_phoR,phoR,Drug and biocide SMR efflux regulator,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g1075_pmpM,100,MUdru-g1086_sdrM,99.112,MUdru-g1065_oqxB,99.112
MUdru-g1075_pmpM,pmpM,Drug and biocide MATE efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1074_phoR,100,MUdru-g1065_oqxB,99.112,MUdru-g1086_sdrM,98.953
MUdru-g1076_pmrA,pmrA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1082_qacK,100,MUdru-g1078_pmrA,98.795,MUdru-g1085_sdeX,98.763
MUdru-g1077_pmrA,pmrA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1066_oqxB,100,MUdru-g1067_oqxB,99.937,MUdru-g1088_sepA,99.302
MUdru-g1078_pmrA,pmrA,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g1068_oqxB,100,MUdru-g1082_qacK,99.461,MUdru-g1072_oqxB,99.397
MUdru-g1079_qacaB,qacaB,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Streptococcus pneumoniae,MUdru-g1080_qacD,100,MUdru-g1082_qacK,99.271,MUdru-g1072_oqxB,99.207
MUdru-g1080_qacD,qacD,Drug and biocide SMR efflux pumps,Drug and biocide resistance,Multi-compound,Streptococcus pneumoniae TIGR4,MUdru-g1091_smE,100,MUdru-g1082_qacK,99.366,MUdru-g1072_oqxB,99.366
MUdru-g1081_qacE,qacE,Drug and biocide SMR efflux pumps,Drug and biocide resistance,Multi-compound,Pectobacterium parmentieri,MUdru-g1068_oqxB,100,MUdru-g1078_pmrA,99.302,MUdru-g1091_smE,99.207
MUdru-g1082_qacK,qacK,Drug and biocide SMR efflux pump (partial gene),Drug and biocide resistance,Multi-compound,Staphylococcus aureus,MUdru-g1072_oqxB,100,MUdru-g1078_pmrA,99.461,MUdru-g1080_qacD,99.366
MUdru-g1083_rsmA,rsmA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Escherichia coli,MUdru-g1088_sepA,100,MUdru-g1090_smE,99.397,MUdru-g1089_smE,99.397
MUdru-g1084_sdeA,sdeA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Klebsiella pneumoniae,MUdru-g1085_sdeX,100,MUdru-g1091_smE,99.429,MUdru-g1080_qacD,99.334
MUdru-g1085_sdeX,sdeX,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,uncultured bacterium,MUdru-g1084_sdeA,100,MUdru-g1091_smE,99.461,MUdru-g1080_qacD,99.334
MUdru-g1086_sdrM,sdrM,Drug and biocide MFS efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g1074_phoR,100,MUdru-g1065_oqxB,99.049,MUdru-g1075_pmpM,98.953
MUdru-g1087_sepA,sepA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Legionella longbeachae,MUdru-g1088_sepA,100,MUdru-g1090_smE,99.271,MUdru-g1089_smE,99.271
MUdru-g1088_sepA,sepA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Serratia marcescens,MUdru-g1083_rsmA,100,MUdru-g1090_smE,99.366,MUdru-g1089_smE,99.366
MUdru-g1089_smE,smE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Staphylococcus aureus,MUdru-g1090_smE,100,MUdru-g1095_smE,99.556,MUdru-g1092_smE,99.556
MUdru-g1090_smE,smE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas sp. 13159349,MUdru-g1089_smE,100,MUdru-g1095_smE,99.556,MUdru-g1092_smE,99.556
MUdru-g1091_smE,smE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Staphylococcus argenteus,MUdru-g1085_sdeX,100,MUdru-g1084_sdeA,99.429,MUdru-g1080_qacD,99.366
MUdru-g1092_smE,smE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,MUdru-g1090_smE,100,MUdru-g1089_smE,99.556,MUdru-g1095_smE,99.366
MUdru-g1093_smE,smE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,MUdru-g1091_smE,100,MUdru-g1082_qacK,99.207,MUdru-g1085_sdeX,99.175
MUdru-g1094_smE,smE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,MUdru-g1069_oqxB,100,MUdru-g1095_smE,99.918,MUdru-g1070_oqxB,99.918
MUdru-g1095_smE,smE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,MUdru-g1070_oqxB,100,MUdru-g1071_oqxB,99.841,MUdru-g1090_smE,99.556
MUdru-g1096_smE,smE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,MUdru-g1097_smeT,94,NA,NA,NA,NA
MUdru-g1097_smeT,smeT,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,MUdru-g1096_smE,100,NA,NA,NA,NA
MUdru-g1098_smR,smR,Drug and biocide SMR efflux pumps,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,NA,NA,NA,NA,NA,NA
MUdru-g1099_smR,smR,Drug and biocide SMR efflux pumps,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,NA,NA,NA,NA,NA,NA
MUdru-g1100_smR,smR,Drug and biocide SMR efflux pumps,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,MUdru-g1101_soxR,100,MUdru-g1101_soxR,99.578,NA,NA
MUdru-g1101_soxR,soxR,Drug and biocide ABC efflux regulator,Drug and biocide resistance,Multi-compound,Enterobacter hormaechei,MUdru-g1100_smR,94,MUdru-g1100_smR,99.578,NA,NA
MUdru-g1102_soxR,soxR,Drug and biocide ABC efflux regulator,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,NA,NA,NA,NA,NA,NA
MUdru-g1103_ttgB,ttgB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Stenotrophomonas maltophilia,Bqacs-g0148_qacB,99,Bqacs-g0143_qacA,99.87,Bqacs-g0144_qacA,99.741
MUdru-g1104_ttgC,ttgC,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,Bqacs-g0150_qacC,16,NA,NA,NA,NA
MUdru-g1105_ttgC,ttgC,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Salmonella enterica subsp. enterica serovar Typhi,MUdru-g1106_ttgG,100,Bqacs-g0153_qacEdelta1,99.291,Bqacs-g0152_qacEdelta1,99.291
MUdru-g1106_ttgG,ttgG,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas sp. KBS0802,MUdru-g1105_ttgC,100,Bqacs-g0153_qacEdelta1,100,Bqacs-g0152_qacEdelta1,100
MUdru-g1107_vceA,vceA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas putida DOT-T1E,NA,NA,NA,NA,NA,NA
MUdru-g1108_vceB,vceB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas sp. 13159349,NA,NA,NA,NA,NA,NA
MUdru-g1109_vceC,vceC,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas putida,NA,NA,NA,NA,NA,NA
MUdru-g1110_vceR,vceR,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Vibrio cholerae,MUdru-g0883_adeI,96,NA,NA,NA,NA
MUdru-g1111_vcmA,vcmA,Drug and biocide MATE efflux pumps,Drug and biocide resistance,Multi-compound,Vibrio cholerae,NA,NA,NA,NA,NA,NA
MUdru-g1112_vcmA,vcmA,Drug and biocide MATE efflux pumps,Drug and biocide resistance,Multi-compound,Vibrio cholerae C6706,Bqacs-g0142_galE,95,MUman-g1130_sitC,100,NA,NA
MUdru-g1113_vexA,vexA,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Vibrio cholerae,NA,NA,NA,NA,NA,NA
MUdru-g1114_vexB,vexB,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Vibrio cholerae C6706,NA,NA,NA,NA,NA,NA
MUdru-g1115_vexC,vexC,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Vibrio cholerae non-O1,MUdru-g1121_yajC,100,MUdru-g1007_mexR,75.526,MUman-g1128_sitB,73.79
MUdru-g1116_vexD,vexD,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Vibrio cholerae C6706,NA,NA,NA,NA,NA,NA
MUdru-g1117_vexE,vexE,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Vibrio cholerae,NA,NA,NA,NA,NA,NA
MUdru-g1118_vexF,vexF,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Vibrio cholerae C6706,NA,NA,NA,NA,NA,NA
MUdru-g1119_vexH,vexH,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Vibrio cholerae C6706,MUdru-g1121_yajC,16,MUdru-g1115_vexC,83.068,MUdru-g1007_mexR,83.371
MUdru-g1120_vexK,vexK,Drug and biocide RND efflux pumps,Drug and biocide resistance,Multi-compound,Vibrio cholerae,NA,NA,NA,NA,NA,NA
MUdru-g1121_yajC,yajC,Drug and biocide RND efflux regulator,Drug and biocide resistance,Multi-compound,Vibrio cholerae,MUdru-g1115_vexC,100,MUdru-g1007_mexR,75.461,MUman-g1128_sitB,73.725
MUdru-g1122_ydgE,ydgE,Multidrug efflux system protein MdtI,Drug and biocide resistance,Multi-compound,Vibrio cholerae C6706,NA,NA,NA,NA,NA,NA
MUdru-g1123_ydgF,ydgF,Biocide efflux protein,Drug and biocide resistance,Multi-compound,Vibrio cholerae C6706,NA,NA,NA,NA,NA,NA
MUdru-g1124_yogI,yogI,Drug and biocide ABC efflux pumps,Drug and biocide resistance,Multi-compound,Pseudomonas aeruginosa,MUdru-g1125_pmrB,99,NA,NA,NA,NA
MUdru-g1125_pmrB,pmrB,Drug and metal MFS efflux pumps,Drug and metal resistance,Multi-compound,Escherichia coli,MUdru-g1124_yogI,99,NA,NA,NA,NA
MUdru-g1126_pmrC,pmrC,Drug and metal MFS efflux pumps (partial gene),Drug and metal resistance,Multi-compound,Bacillus subtilis subsp. subtilis str. 168,NA,NA,NA,NA,NA,NA
MUdru-g1127_pmrG,pmrG,Drug and metal MFS efflux pumps,Drug and metal resistance,Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUman-g1128_sitB,sitB,Biocide and metal ABC efflux pumps,"Manganese (Mn), Iron (Fe), Hydrogen Peroxide (H2O2) [class: Peroxides]",Multi-compound,Pectobacterium parmentieri,Bpoly-g0138_srpB,98,MUdru-g1007_mexR,81.198,MUdru-g1115_vexC,73.756
MUman-g1129_sitB,sitB,Biocide and metal ABC efflux pumps,"Manganese (Mn), Iron (Fe), Hydrogen Peroxide (H2O2) [class: Peroxides]",Multi-compound,Pectobacterium carotovorum subsp. carotovorum,Bpoly-g0139_ttgD,94,Bqacs-g0140_bcrB,77.438,Bmult-g0049_pdrM,76.874
MUman-g1130_sitC,sitC,Biocide and metal ABC efflux pumps,"Manganese (Mn), Iron (Fe), Hydrogen Peroxide (H2O2) [class: Peroxides]",Multi-compound,Salmonella enterica,MUdru-g1112_vcmA,100,Bqacs-g0142_galE,100,NA,NA
MUman-g1131_sitC,sitC,Biocide and metal ABC efflux pumps,"Manganese (Mn), Iron (Fe), Hydrogen Peroxide (H2O2) [class: Peroxides]",Multi-compound,Salmonella enterica,NA,NA,NA,NA,NA,NA
MUmul-g1132_bltR,bltR,Multi-biocide resistance regulator,Multi-biocide resistance,Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUmul-g1133_bltR,bltR,Multi-biocide resistance regulator,Multi-biocide resistance,Multi-compound,Salmonella enterica,NA,NA,NA,NA,NA,NA
MUzin-g1134_rpoS,rpoS,Multi-biocide and zinc resistance regulator,"Zinc (Zn), Hydrochloric acid (HCl) [class: Acid],  Sodium hydroxide (NaOH) [class: Base]",Multi-compound,Escherichia coli,NA,NA,NA,NA,NA,NA
MUzin-g1135_rpoS,rpoS,Multi-biocide and zinc resistance regulator,"Zinc (Zn), Hydrochloric acid (HCl) [class: Acid],  Sodium hydroxide (NaOH) [class: Base]",Multi-compound,Bacillus subtilis subsp. subtilis str. 168,NA,NA,NA,NA,NA,NA
MUzin-g1136_rpoS,rpoS,Multi-biocide and zinc resistance regulator,"Zinc (Zn), Hydrochloric acid (HCl) [class: Acid],  Sodium hydroxide (NaOH) [class: Base]",Multi-compound,Bacillus subtilis subsp. subtilis str. 168,MUzin-g1137_baeS,99,NA,NA,NA,NA
MUzin-g1137_baeS,baeS,Drug and biocide and metal RND efflux regulator,"Zinc (Zn), Tungsten (W), Sodium Deoxycholate (SDC) [class: Acid]",Multi-compound,Escherichia coli,MUzin-g1136_rpoS,100,NA,NA,NA,NA
MUzin-g1138_baeS,baeS,Drug and biocide and metal RND efflux regulator,"Zinc (Zn), Tungsten (W), Sodium Deoxycholate (SDC) [class: Acid]",Multi-compound,Salmonella enterica subsp. enterica serovar Typhimurium,NA,NA,NA,NA,NA,NA
MUzin-g1139_baeS,baeS,Drug and biocide and metal RND efflux regulator,"Zinc (Zn), Tungsten (W), Sodium Deoxycholate (SDC) [class: Acid]",Multi-compound,Escherichia coli,Bmult-g0090_vmeG,99,NA,NA,NA,NA
MUzin-g1140_baeS,baeS,Drug and biocide and metal RND efflux regulator,"Zinc (Zn), Tungsten (W), Sodium Deoxycholate (SDC) [class: Acid]",Multi-compound,Salmonella enterica subsp. enterica serovar Typhimurium,NA,NA,NA,NA,NA,NA
